Time,X,V,KE,PE
2.8220000000000003e-06,0.07655539837288691,1914729.8018612014,10.412712530784164,5.954478696124713
2.8230000000000003e-06,0.07838550424651099,1830105.873624074,9.512645545857476,6.886561948573885
2.824e-06,0.0801251542045204,1739649.9580094186,8.595529333726518,7.775068124633847
2.825e-06,0.08176880451485974,1643650.3103393398,7.673044855922388,8.702875484319378
2.826e-06,0.08331121736697328,1542412.8521135324,6.756941447541047,9.64006406371547
2.827e-06,0.08474747756310436,1436260.196131078,5.858887170416165,10.516248313754204
2.8280000000000003e-06,0.08607300818152654,1325530.6184221797,4.990320201438716,11.365766559936171
2.8290000000000004e-06,0.0872835851617925,1210576.9802659713,4.162303148833923,12.226538672880757
2.83e-06,0.08837535076552211,1091765.6037296022,3.385382151913942,13.007969354991124
2.831e-06,0.08934482586983401,969475.1043119093,2.669452558899297,13.707568425813674
2.832e-06,0.0901889210542457,844095.1844116852,2.0236328936197476,14.323106477198248
2.8330000000000002e-06,0.09090494644571108,716025.3914653881,1.4561487163329516,14.902124117144394
2.8340000000000003e-06,0.0914906202904228,585673.8447117299,0.9742278578816223,15.40283706909423
2.8350000000000004e-06,0.09194407622506336,453455.93464055314,0.5840083615520325,15.802549786762022
2.836e-06,0.09226386922433381,319792.9992704563,0.2904603051435038,16.09998850803508
2.837e-06,0.09244898020580727,185110.98147346475,0.09732249897154545,16.294205386729708
2.838e-06,0.09249881927743271,49839.07162544265,0.00705486605818434,16.384581513086985
2.8390000000000003e-06,0.09241322761734042,-85591.66009229547,0.020807111024947228,16.370828886048766
2.8400000000000003e-06,0.09219247797995868,-220749.6373817384,0.13840407674092944,16.252991331028873
2.841e-06,0.09183727382682891,-355204.15312977077,0.3583479752327723,16.031444360255
2.842e-06,0.09134874708488896,-488526.741939939,0.6778374644422943,15.706893976126066
2.843e-06,0.09072845453936841,-620292.5455205528,1.0928033278583458,15.280374421398674
2.8440000000000002e-06,0.08997837287279037,-750081.6665780473,1.5979603025849434,14.75324488337193
2.8450000000000003e-06,0.08910089236588921,-877480.5069011623,2.1868743957312233,14.16885231194168
2.8460000000000004e-06,0.08809880928051733,-1002083.0853718738,2.8520448317398785,13.530915685920197
2.847e-06,0.08697531694881436,-1123492.3317029804,3.5849995869220157,12.809480978684197
2.848e-06,0.08573399559703476,-1241321.3517795992,4.376403294411292,12.006847181875077
2.849e-06,0.08437880093646245,-1355194.6605723135,5.2161761451928035,11.125572043784448
2.8500000000000002e-06,0.0829140515577694,-1464749.3786930572,6.09362227080944,10.290973814193132
2.8510000000000003e-06,0.08134441516898873,-1569636.3887806782,6.9975659725837955,9.39840152615065
2.852e-06,0.0796748937209576,-1669521.4480311323,7.916494062255717,8.445595013305407
2.853e-06,0.07791080746763059,-1764086.2533270167,8.838702501096723,7.544847829735902
2.854e-06,0.07605777801205839,-1853029.4555721984,9.752445469814482,6.644553860495485
2.855e-06,0.07412171039205923,-1936067.6199991663,10.646084970600516,5.7014540205842
2.8560000000000003e-06,0.07210877426267033,-2012936.1293889005,11.508239055896514,4.889140222484343
2.8570000000000003e-06,0.07002538423534536,-2083390.0273249708,12.327926795945693,4.054947700909484
2.858e-06,0.06787817943655068,-2147204.7987946765,13.09470813873242,3.288284788370667
2.859e-06,0.065674002350901,-2204177.0856496855,13.798816880967097,2.5990701492158763
2.86e-06,0.06341987701625477,-2254125.334646223,14.431285056515271,1.9339261826400929
2.8610000000000002e-06,0.061122986640255075,-2296890.375999702,14.984057157982674,1.4190443204610865
2.8620000000000003e-06,0.05879065070964496,-2332335.9306101166,15.450092736659213,0.899222331972041
2.8630000000000004e-06,0.05643030166530313,-2360349.0443418305,15.823456074045279,0.5806765129096192
2.864e-06,0.05404946121732929,-2380840.4479738423,16.09939178284813,0.25883814143971406
2.865e-06,0.05165571637565581,-2393744.8416734748,16.27438537454718,0.12909173028195298
2.866e-06,0.04925669527256885,-2399021.103086958,16.346208022101983,0.020645246616609825
2.8670000000000002e-06,0.04686004285418507,-2396652.418383788,16.313944947677346,0.0878670271319244
2.8680000000000003e-06,0.04447339651834781,-2386646.335837258,16.178007073821856,0.19609929555370442
2.869e-06,0.042104361776577386,-2369034.7417704226,15.94012578970312,0.4585775937088883
2.87e-06,0.039760488017633246,-2343873.7589441426,15.603330899060298,0.778496213121798
2.871e-06,0.037449244449922224,-2311243.5677110218,15.171912030742421,1.220763318289272
2.872e-06,0.035177996299417064,-2271248.1505051586,14.651364003331851,1.7392062372569477
2.8730000000000003e-06,0.032953981338935116,-2224014.96048195,14.048316839723011,2.332316423213534
2.8740000000000004e-06,0.03078428682357123,-2169694.515363888,13.370451323034095,3.0282353223962346
2.875e-06,0.028675826905784595,-2108459.9177866364,12.626401169384131,3.7302836193523627
2.876e-06,0.026635320602110688,-2040506.3036739067,11.825643063523671,4.575195977841318
2.877e-06,0.024669270381711707,-1966050.2203989818,10.978375957893586,5.39110744626057
2.8780000000000002e-06,0.0227839414449972,-1885328.9367145048,10.095391172434056,6.2906709207589735
2.8790000000000003e-06,0.02098534175834763,-1798599.6866495723,9.187934949633286,7.207594511167472
2.8800000000000004e-06,0.01927920290856403,-1706138.8497836015,8.267565215400214,8.079917992650882
2.881e-06,0.01767096183805484,-1608241.070509187,7.346004370143593,9.042879505464903
2.882e-06,0.016165743518964253,-1505218.3190905878,6.434989985001761,9.958711500490399
2.883e-06,0.01476834462145429,-1397398.897509963,5.546125304848548,10.812523734288748
2.8840000000000003e-06,0.01348321822818487,-1285126.39326942,4.690731462161915,11.680719558236879
2.8850000000000003e-06,0.012314459643702081,-1168758.5844827886,3.879703284051225,12.513584756194302
2.886e-06,0.011265793343955822,-1048666.2997462584,3.1233705289743874,13.266193795290688
2.887e-06,0.0103405611075347,-925232.2364211221,2.431366320520213,13.936148340828858
2.888e-06,0.009541711366440303,-798849.7410943963,1.8125044539650172,14.526641122087074
2.889e-06,0.008871789810336685,-669921.5561036193,1.2746671383033341,15.091620182932992
2.8900000000000003e-06,0.008332931274216417,-538858.5361202669,0.8247046035399689,15.556590762475722
2.8910000000000004e-06,0.007926852935334775,-406078.3388816427,0.46834785190722705,15.920071141766712
2.892e-06,0.007654848841091296,-272004.09424347884,0.21013566426200356,16.180903020067976
2.893e-06,0.007517785785296725,-137063.05579457086,0.05335679135458345,16.338255206002103
2.894e-06,0.007516100545966389,-1685.2393303361023,8.06625704265176e-06,16.39162626630481
2.8950000000000002e-06,0.007649798493442323,133697.9474759342,0.050768971457374135,16.340846123739315
2.8960000000000003e-06,0.007918453573279634,268655.0798373122,0.2049929845486182,16.18607659908043
2.8970000000000004e-06,0.008321209663951641,402756.0906720064,0.46071581273967444,15.927810895441297
2.898e-06,0.008856783305047185,535573.641095544,0.8146804113079529,15.566872026585964
2.899e-06,0.009523467787266208,666684.4822190229,1.2623784673433163,15.104410194236403
2.9e-06,0.010319138591180008,795670.8039138003,1.7981078204205936,14.541899122731582
2.9010000000000003e-06,0.011241260157424524,922121.5662445154,2.4150450888553268,13.951746017952447
2.9020000000000003e-06,0.012286893966752104,1045633.8093275789,3.1053325765296576,13.283876502768866
2.903e-06,0.013452707904193114,1165813.9374410098,3.860178353389066,12.533296144649526
2.904e-06,0.014734986877486669,1282278.973293555,4.669968234922609,11.702396813506143
2.905e-06,0.016129644655942788,1394657.778456119,5.524388234386462,10.83295457181918
2.9060000000000002e-06,0.01763223689200915,1502592.2360663628,6.412555928143227,9.980721114157525
2.9070000000000003e-06,0.019237975284046707,1605738.3920375558,7.323159060966459,9.066397757365262
2.9080000000000004e-06,0.0209417428351817,1703767.5511349936,8.244599625947206,8.101031176595434
2.909e-06,0.022738110159608825,1796367.3244271255,9.165141583911414,7.229853538500016
2.91e-06,0.024621352784382308,1883242.6247734833,10.073060340901948,6.314004858771018
2.911e-06,0.026585469391559403,1964116.607177097,10.956792079887242,5.411017484001018
2.9120000000000002e-06,0.028624200942564182,2038731.5510047798,11.805081044715179,4.5958612022966925
2.9130000000000003e-06,0.030731050623828103,2106849.6812639213,12.607122900412351,3.7516381767762113
2.9140000000000004e-06,0.03289930455014673,2168253.9263186245,13.352702343902871,3.0453276423594073
2.915e-06,0.03512205315977732,2222748.6096305824,14.032323212451203,2.3498374949281278
2.916e-06,0.037392213233097646,2270160.073320326,14.637329432687112,1.7519876580942295
2.917e-06,0.03970255046465939,2310337.231561743,15.16001526973079,1.2337703782622285
2.9180000000000003e-06,0.042045702516705766,2343152.0520463726,15.593723472216933,0.7864109628751237
2.9190000000000003e-06,0.044414202480688954,2368499.9639831902,15.932930063181708,0.46657763534634
2.92e-06,0.046800502672022674,2386300.191333721,16.173314696863333,0.19878590883271133
2.921e-06,0.049196998682243226,2396496.0102205533,16.311815685308233,0.09056501172974409
2.922e-06,0.0515960536119322,2399054.9296889785,16.346668993929903,0.01794448835125806
2.9230000000000002e-06,0.05399002240717792,2393968.795245721,16.27743070934871,0.1263968048391888
2.9240000000000003e-06,0.05637127622202274,2381253.814844813,16.10498269334834,0.25079662728727214
2.9250000000000004e-06,0.058732226729260546,2360950.5072378046,15.831521350936539,0.5727038867777985
2.926e-06,0.06106535030211345,2333123.572852902,15.46052965556717,0.8913440001805703
2.927e-06,0.06336321198972795,2297861.6876145024,14.996732787827646,1.4061127677634282
2.928e-06,0.06561848921008812,2255277.2203601585,14.446037952605035,1.921234839131742
2.9290000000000002e-06,0.0678239950848436,2205505.874755481,13.815459141256722,2.5816951819684384
2.9300000000000003e-06,0.06997270134169169,2148706.256848083,13.113027797061394,3.2713581034910746
2.931e-06,0.07205776071133033,2085059.3696386423,12.347690521770545,4.0338305350349195
2.932e-06,0.07407252874761006,2014768.0362797289,11.529195126133494,4.868736065240164
2.933e-06,0.07601058500135054,1938056.2537404832,10.667966475727098,5.677466532262495
2.934e-06,0.07786575348034735,1855168.478996824,9.774973713394772,6.621593739046346
2.9350000000000003e-06,0.07963212233036923,1766368.8500218722,8.861590549432298,7.522988242040235
2.9360000000000003e-06,0.08130406267442829,1671940.3440590624,7.939450398951391,8.421143911156975
2.937e-06,0.08287624655028855,1572183.8758602627,7.020298211481423,9.375411298219685
